id,user,user_id,text,created_at,retweet_count,reply_count,like_count,quote_count
129,🤩gayLulista13🚩🌈🌟😍,1239952087527706634,@futebol_info @geglobo Kkkkkkkk como que se um gol de falta fosse mais importante do que um título da libertadores. Vai tomar no seu uc Ifood,2022-04-15 12:23:56+00:00,0,0,0,0
130,🚩 Reiner 🚩 Ei Bolsonaro VTNC!!!,59109427,"RT @agenciapublica: Falar de inimigos sem assinar: entenda a estratégia que as agências Benjamim Comunicação e Social Qi (SQi), contratadas…",2022-04-15 12:23:21+00:00,10,0,0,0
131,JURIDICANTIFA UAI SÔ,1343669505612984322,"@austro_nomics @migue1in @comunadememes Kkkkkkkkkkkkkkkkkk é piada né? Ninguém acredita nisso. São trabalhadores sem carteira assinada (pq pasmem, o iFood não assina carteira, que é uma forma de burlar os direitos trabalhistas.",2022-04-15 12:22:53+00:00,0,1,0,0
132,Cupom de desconto | ofertas,1379193374436163586,"RT @agenciapublica: 🎙️É AMANHÃ, ÀS 08H! No novo episódio do Pauta Pública, a repórter @clalevy_ revela os bastidores da reportagem que inve…",2022-04-15 12:22:46+00:00,6,0,0,0
133,🅳🅸🅾🅶🅾 🅲🆁🅵,1508470995581124611,"RT @agenciapublica: Falar de inimigos sem assinar: entenda a estratégia que as agências Benjamim Comunicação e Social Qi (SQi), contratadas…",2022-04-15 12:22:08+00:00,10,0,0,0
134,Abreu🚩🚩🚩,2229329138,RT @agenciapublica: 🚨EXCLUSIVO. Investigamos como agências de publicidade contratadas pelo iFood criaram perfis falsos em redes sociais e i…,2022-04-15 12:20:34+00:00,6658,0,0,0
135,"Prof drews, MA",135595009,"RT @Jailma_pb: @LulaOficial Verdade! Não custa nada disponibilizar refeições, a partir do meio dia e das 18h, no restaurante em que o entre…",2022-04-15 12:20:01+00:00,1,0,0,0
136,mimi,2294366635,"CUPOM DE DESCONTO CORNERSHOP BY UBER

Faça suas compras de mercado sem sair de casa com as 4 primeiras entregas grátis! Se cadastre pelo nosso link e aproveite os descontos exclusivos! https://t.co/3xIlq4vvc6   

 #uber #UberEats  #ifood   #mercado #rappi https://t.co/CLgfaawZoX",2022-04-15 12:17:44+00:00,0,0,0,0
137,luli,1389251461733826568,"@Sihdney Empresário entrando em jogo, com essa notícia a desistência do Flamengo em comprar o IFOOD, mais coisas como essas serão vista daqui para a frente.",2022-04-15 12:17:18+00:00,0,0,0,0
138,Miles Coltrane Baker,1454825469463957508,"Ganhe dinheiro de volta e cupom de desconto em suas compras! Época Cosméticos, Carrefour, Decolar, Aliexpress, Shein, Ifood, Uber Eats, Nike, Natura, Shopee, Fast Shop, Boticario, booking, avon, etc ! Acesse o link, cadastre-se e comece com R$5 de saldo!  https://t.co/hP5G92GXsE https://t.co/rGkFlSbC26",2022-04-15 12:17:05+00:00,0,0,0,0
139,Narcisista desleixado,506155963,RT @paulomorais81: @andreng25 @LulaOficial Mas não dá pra comparar o dono de app como o iFood com o dono do Posto Alvorada ou da pastelaria…,2022-04-15 12:17:05+00:00,1,0,0,0
140,Meirelles,397864263,"@corneta_crf O entregador do @iFood tem muita competência! Espero que o @marcosbrazrio não continue com sua saga de incompetente! Se continuar, não tenho como não crer em pix. #foramarcosbraz https://t.co/KClAzXtQYX",2022-04-15 12:16:52+00:00,0,0,1,0
141,Odilmar Júnior,150690876,"Há um lugar especial no inferno, cheio de dor e sofrimento para os lojistas do @iFood que não informam detalhes importantes dos produtos que se propõem a vender, como por exemplo, quanto pesa o cookie, quantos ml vem naquele copo de chocolate quente. 
Como avaliar se está caro?",2022-04-15 12:15:31+00:00,0,0,1,0
142,Luciano Melo,1109894656626692099,RT @agenciapublica: 🎙️NO AR! O novo episódio do Pauta Pública é uma conversa sobre os bastidores da investigação que revelou como o iFood t…,2022-04-15 12:15:24+00:00,6,0,0,0
143,Nando,16592848,"@iFood Bom dia , ontem tive um problema com meu pedido , ficou faltando um refrigerante. Pedi o reembolso mais no aplicativo não mostra nada sobre minha solicitação. Devo fazer alguma coisa ou tem algum outro lugar para ver ?",2022-04-15 12:15:06+00:00,0,0,0,0
144,Ana Caroline Amorim Oliveira,3087213840,RT @agenciapublica: 🎙️NO AR! O novo episódio do Pauta Pública é uma conversa sobre os bastidores da investigação que revelou como o iFood t…,2022-04-15 12:14:38+00:00,6,0,0,0
145,rock bison⁷,940014788444327937,"CUPOM DE DESCONTO 🛒🌿

Amazon: https://t.co/5SK8ek1eHT

IFOOD: X4MD78UL8R

Riachuelo: RCHLO715722AFL 

Hering: https://t.co/82nV2dkwjg 

Renner: https://t.co/mX6pvDvXUF

Lojas Americanas: https://t.co/qSiwKmhx5w

CEA (código de consultora): ohmyshop

Amaro: CAMILACAMARGOS2090",2022-04-15 12:14:10+00:00,0,0,0,0
146,𝑮𝒂𝒃𝒓𝒊𝒆𝒍𝒂,1051609893185183744,"Quando abri minha doceria no ifood, só consegui vender 2 peças de produtos (isso mesmo) e nessa eu ganhei menos que a metade do lucro. Basicamente, só o preço de investimento. https://t.co/lWs52cKtvO",2022-04-15 12:12:09+00:00,0,0,0,0
147,amanda,1284785246,acabei de gastar 44 reais na padaria do ifood pq o pessoal aqui do bairro não quisero trabalha hj,2022-04-15 12:11:18+00:00,0,1,0,0
148,𝗖𝗛𝗔𝗗 𝗔𝘇𝗻𝗮𝗯𝗹𝗲 ~ 𝗢 𝗥𝗲𝘁𝗼𝗿𝗻𝗼,1508906618129465355,RT @agenciapublica: 🎙️NO AR! O novo episódio do Pauta Pública é uma conversa sobre os bastidores da investigação que revelou como o iFood t…,2022-04-15 12:08:08+00:00,6,0,0,0
149,e,2890922223,@iFood me ajuda aiiiii! Tô com uma reclamação aberta desde domingo no chat do suporte e nada de me responderem. Ja fiz até reclamação no reclame aqui. Kkkk,2022-04-15 12:06:35+00:00,0,0,0,0
150,Bruno,748172702570192896,"@austro_nomics @migue1in @comunadememes No Brasil também, metade da população vive com insegurança alimentar, milhões de pessoas trabalham pra empresas escravagistas como o Uber e iFood. Somos de terceiro mundo, não esqueça disso. 

""Podem"" né? Aí, como eu adoro a liberdade teórica utilizada pelo Capitalismo.",2022-04-15 12:06:17+00:00,0,1,0,0
151,pau mandado,1270206990669709312,Sonhei q o @iFood inventava um tal de 'conta do patrocínio',2022-04-15 12:01:50+00:00,0,1,1,0
152,"Michael Melo, o cara dos indies",57940565,RT @agenciapublica: 🎙️NO AR! O novo episódio do Pauta Pública é uma conversa sobre os bastidores da investigação que revelou como o iFood t…,2022-04-15 11:59:58+00:00,6,0,0,0
153,capivara acaju ᶜʳᶠ,1468040870431641603,"Engraçado que a turma arma uma entrevista dessa logo após o Flamengo anunciar que desistiu da compra do jogador. Ahhhh, os bastidores do futebol. Foda-se Andreas, seu lugar é trabalhando no @iFood, pois você entrega bem. Sai fora do Flamengo !!! https://t.co/xlnoT5bOPL",2022-04-15 11:57:25+00:00,0,0,1,0
154,Abell,1258072620857163781,@enzovicenzo @McDonalds_BR @iFood ATENÇÃO O @McDonalds_BR DO CARALHO. DIRETOS DO CONSUMIDOR AGORA.,2022-04-15 11:55:55+00:00,0,0,0,0
155,Rafa Oliveira,1505283463036944386,@TerraBrasilnot Não tem ifood na floresta?,2022-04-15 11:53:18+00:00,0,0,1,0
156,Geovane Ribeiro,1274889482190426114,RT @annaapark: olha o lugar que deixam os motoboys de aplicativos esperando pela entrega 😢 como saber disso na hora de escolher comida no i…,2022-04-15 11:52:05+00:00,2,0,0,0
157,Túlio Rezende,1475441186,"RT @clalevy_: sabe o iFood? 

hoje mostramos na @agenciapublica como agências de publicidade à serviço do iFood criaram uma campanha de mar…",2022-04-15 11:50:48+00:00,4958,0,0,0
158,Felipe,1133368186903175168,Não aguentei e comprei café da manhã no ifood pra entregar aqui ou ia morrer de fome até meio dia,2022-04-15 11:49:39+00:00,0,0,0,0
159,Strong 🐷 Porco ECLIPSE SOLAR ☀️ 🏳️‍⚧️ pelo Robo!,1208499305541226503,Pelo menos o ifood diz que me ama https://t.co/TZPGeM3Q1L,2022-04-15 11:48:08+00:00,0,0,1,0
160,GAROTO PROPAGANDA BETFAIR,848142132086964224,"@Maga_Coach Essas desgraças vivem de porcaria comprada por ifood, se terminar os apps ou os motoqueiros elas morrem de fome. A única serventia que possuem é de hospedeiro pra demônio, por que de resto são inúteis.",2022-04-15 11:46:56+00:00,0,0,2,0
161,Caio 🥊🇧🇷,4377908416,acabei de ver café de milho no ifood será se é bom,2022-04-15 11:45:47+00:00,0,0,0,0
162,Luiz Carlos da Silva,2804524087,@AugustoInacio13 @LulaOficial Ih será o ifood por trás?! Kkkk,2022-04-15 11:40:13+00:00,0,0,0,0
163,Agência Pública,310497473,"RT @findome_nyx: Estou feliz e quero comemorar, cadê os idiotas para bancarem o meu Ifood? Se humilhem na dm inúteis.

Findom findomme humi…",2022-04-15 11:39:45+00:00,5,0,0,0
164,🅰️nttonioArch 🇧🇷🗣️🎙️,1409443242849017865,@Artur_bfr @sandrodvf @futtmais @geglobo Andreas é o garoto propaganda do Ifood. Craque nas entregas!!!,2022-04-15 11:33:45+00:00,0,0,1,0
165,Promoções em @starbooksbr,1272335080070033408,"lançaram entrevista com o Pitico iFood, é agora que a FlaTeen rasga o ânus de pena do entregador",2022-04-15 11:33:41+00:00,0,0,0,0
166,Marcelo Oliveira,1374017848297857029,"@oarthurpaulino Eu hackeei o Dante porquê eu estava com fome, ave maria só pedi um ifood",2022-04-15 11:25:46+00:00,0,0,0,0
167,jg.,1185684138847801344,"RT @sophia0liveiira: Hoje veio um Novinho do ifood entregar meu pedido, fiquei toda molhada quando abri a porta que acabei virando o prato…",2022-04-15 11:22:17+00:00,73,0,0,0
168,Graça Campos,964935893659340802,"@ge_fla Que ele se recupere bom jogador mais que faça tudo isso bem longe do flamengo, que passe a se reabilitar em outro time boa sorte ifood!❤️🖤🙌",2022-04-15 11:16:38+00:00,0,0,0,0
169,Mike,1451461014247985164,RT @agenciapublica: 🎙️NO AR! O novo episódio do Pauta Pública é uma conversa sobre os bastidores da investigação que revelou como o iFood t…,2022-04-15 11:14:44+00:00,6,0,0,0
170,Paulo Morais,47037803,"Pauta Pública | Agência Pública: 34 | Como investigamos a propaganda do iFood

Webpage do episódio: https://t.co/TXLl09Hieg

cc @revistapiaui @zerotoledo @fernandobarros @thais_bilenky",2022-04-15 11:11:20+00:00,0,0,0,0
171,BEL_LULA️1️⃣3️⃣👩‍🦯🧏‍♀️PcD🚩,1198418340856958977,"@AugustoInacio13 @LulaOficial Isso é um pau mandado do ifood, para criar discórdia, dêem Block",2022-04-15 10:18:54+00:00,0,0,0,0
172,Fada Insensata,24914482,"Já começamos os últimos trabalhos de páscoa há 2 hrs! 

Última chance de garantir ovos de colher! 

Depois das 11:30 de hoje, só tradicionais e entrega via Ifood/rappi!",2022-04-15 10:17:52+00:00,0,0,1,0
173,Ofertas e promoções,1283775113100513281,"CUPOM DE DESCONTO 💰🛒

Amazon: https://t.co/KynTrQqMom

IFOOD: X4MD78UL8R

Riachuelo: RCHLO715722AFL 

Hering: https://t.co/rPup3DjV7u 

Renner: https://t.co/8lmNj7ipEP

Lojas Americanas: https://t.co/utZswHIjVE

CEA (código de consultora): ohmyshop

Amaro: CAMILACAMARGOS2090",2022-04-15 10:16:43+00:00,0,0,0,0
174,mari GABRIEL BDAY,1502363231649779718,@luucasxcrvg @iFood tá dizendo q o pedido foi entregue 4:43 da manhã e eu não recebi NADA,2022-04-15 10:14:35+00:00,0,2,0,0
175,A Clarice,1498287650905731081,"@Jailma_pb @LulaOficial @iFood @Uber_Brasil Enfim, desculpe o desabafo. Vejo uma militância q idolatra, erro número 1. Quem ama, educa; quem cala, consente. Se não exigirmos respostas e posicionamento dos políticos q escolhemos, não estamos contribuindo de vdd com eles.",2022-04-15 10:10:06+00:00,0,0,0,0
176,Maria Jose Rego,204451381,Entenda porque grandes grupos como Amazon e iFood têm medo dos sindicatos https://t.co/6B47b4wMdb,2022-04-15 10:08:59+00:00,0,0,0,0
177,Ligado_No_Fla✨🍞,1141040008901648385,É difícil você falar com @iFood 😕 https://t.co/4sSZ20Htef,2022-04-15 10:08:31+00:00,0,0,0,0
178,Sérgio Pessotti 1965,1271251271635349506,"@Jailma_pb @LulaOficial @iFood @Uber_Brasil Neste caso, apenas lembro q elite compõe grande parte da militância petista, seja aqui seja em Paris, seja entre acadêmicos, seja entre artistas. E q independente/ de partido, vem da elite muitas ações sociais e ajudas individuais. Falas como aquela são telhado de vidro p Lula.",2022-04-15 10:07:55+00:00,0,1,0,0
179,spencer,3027309647,"@Jailma_pb @LulaOficial @iFood @Uber_Brasil Comento apenas pq não ajuda. Outubro taí  e se ficarmos tentando explicar falas ruins, vamos apenas munir os adversários. A própria militância se perde (alguém desenterrou aqui frase falsa e infeliz do Lula: q elite odeia comida no prato do povo).",2022-04-15 10:04:06+00:00,0,1,0,0
180,Socorro,2730557166,"@Jailma_pb @LulaOficial @iFood @Uber_Brasil A equipe citou empreendedor… q é o q compõe os milhares de restaurantes e lanchonetes das plataformas e eles já fazem isso: refeições, água, café, lugar para sentar. O texto ta péssimo e mais uma vez desrespeita o brasileiro q tenta empreender. Algum estagiário escreveu isto.",2022-04-15 09:59:41+00:00,0,1,0,0
181,Raquel Linda 🎲🐆 💜 💉,1219958646488096769,"@gusta20202 @Jailma_pb @jotaz90 @LulaOficial @iFood @Uber_Brasil Então tá bom . Pede para ser contratado CLT e coloque no bolso R$ 1.100,00 + tickets + indenizações na dispensa + seguro desemprego + pular de emprego de 8 em 8 meses e vote na esquerda, para o Estado ser muito grande para cuidar de você e  seja feliz.",2022-04-15 09:49:37+00:00,0,0,0,0
182,guilherme,2569464396,@fredbbianchini meu deus best #freelanches irei mandar um ifood veg pra vcs 3,2022-04-15 09:46:16+00:00,0,1,1,0
183,Glauber,48554660,"RT @historia_pensar: @BFR_Leleco @Guerreiracomun1 Também não recebemos dinheiro do iFood - ou de qualquer organização, empresa ou indivíduo…",2022-04-15 09:29:10+00:00,10,0,0,0
184,Jannaí Corrêa,1054470329014337537,@McDonalds_BR Vocês só precisam disponibilizar pra entrega no Ifood,2022-04-15 09:28:19+00:00,0,0,0,0
185,Lucia H.Bassitt Carvalho,1246041512628142080,desgraça de ifood desgracado me cobrando 6 reais a mais pq eu fiz o motoboy esperar 4 minutos. (QUATRO) kkkkkkkkk que piada,2022-04-15 09:27:36+00:00,0,0,0,0
186,marina marruá,54056663,"@LulaOficial Pronto, agora vai brigar com Ifood.",2022-04-15 09:24:14+00:00,0,0,0,0
187,Dani 🏁|🌪️|🌩️|🦋|🤍,1495248961816379392,Ifood não coopera com a fome da gente às 6:20 da manhã 😒,2022-04-15 09:20:50+00:00,0,0,0,0
188,OlaMundo,1362726051504390144,"RT @CristianaFc: Qual o sentido de a @iFood criar uma medida de segurança que propicia GOLPES? 
O código de confirmação que é sempre o mesm…",2022-04-15 09:10:56+00:00,6,0,0,0
189,rosinha,992916535252602880,@CristianaFc @iFood Por isso eu não sou o número. Eu confirmo a entrega pelo meu app quando pego,2022-04-15 09:04:54+00:00,0,0,0,0
190,everchanging chullachaqui,857298949794914304,"RT @avocadxxx: É muita história pra contar e hambúrguer pra provar, melhor hamburgueria do Rio: a minha 😂

Link pro Instagram e ifood: http…",2022-04-15 09:01:07+00:00,28,0,0,0
191,jhenni,774327534880075776,"IFOOD - Perseguição a trabalhadores, novo aumento da inflação e sindicato Amazon
https://t.co/7zShBvbhpH
Duração: 22:29

@julianefurno @galodeluta #economia #jornalismo #jufurno #videos #youtube

A máquina oculta de propaganda do iFood
… https://t.co/CAnkYPlPKX",2022-04-15 09:00:57+00:00,0,0,2,0
192,Gustavo,1357176276285587461,eu dormi no hall do prédio esperando meu lanche do ifood e não recebi o lanche,2022-04-15 09:00:38+00:00,0,0,3,0
193,Matheus,1220365860294012934,eu depois de pedir um lanche no ifood e receber ele apenas 2 horas e meia depois https://t.co/w8b5SRMs4X,2022-04-15 08:48:04+00:00,0,2,16,1
194,fah,1306686819220717568,se eu tivesse dinheiro pagaria o youtube pra nunca mais precisar ver anúncio do ifood,2022-04-15 08:37:39+00:00,0,0,0,0
195,Wesley Alves,1240139965100679171,Meio bebo e ainda pedindo Ifood essa hora cada coisa que eu faço viu,2022-04-15 08:36:26+00:00,0,0,0,0
196,Higor Santos*️⃣,1088447928371372038,"IFood deve tá achando que todo mundo é rico nesse caralho, mano fui pedir UMA coca e deu 42$ com frete véi q porra é essa?????",2022-04-15 08:33:39+00:00,0,0,0,0
197,Ricardo 22 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,1494090058839830528,só se o ifood pagou você pra fazer publi negativa pra essa loja igual pagou pra falar mal dos funcionários que não quer pagar. bagulho caro do carai KKKKKKK https://t.co/lnLQlotFNg,2022-04-15 08:11:50+00:00,0,0,0,0
198,Ryan ˢᵖᶠᶜ 🇧🇷🇾🇪,1007451229318938624,@gabsfreindorfer Poha essa hora em recife nen ifood chega.,2022-04-15 08:00:18+00:00,0,0,0,0
199,Selma_Lula,127993834,"@LulaOficial Pronto. Quer desempregar os entregadores. Serviço esse , junto com Uber , 99 , Ifood , ajudou muitas pessoas a sobreviver.",2022-04-15 07:55:28+00:00,0,0,0,0
200,vicvic,1032824387421065216,"@GMonteiroRJ Quando vai sair o vídeo fake dos motoboys? 
""Flagrei motoboy dormindo na chuva no horário de trabalho""
Ou "" comprei paçocas pelo ifood e dei 100 reais para o motoboy""",2022-04-15 07:46:31+00:00,0,1,1,0
201,Luiz com Z,17817208,Isso aqui é putaria em @iFood https://t.co/i8aFxHiCd8,2022-04-15 07:40:10+00:00,0,0,0,0
202,𝐁𝐫𝐮𝐧𝐧𝐨🌪,1092471884246122496,"@gnthrfsb @natanaelpalitot @BFR_Leleco @Guerreiracomun1 @historia_pensar E isso seria sua prova sobre a acusação sobre o ifood e o galo? Não né, pq vcs não tem. Cirista de merda",2022-04-15 07:31:57+00:00,0,1,0,0
203,シ,471478692,"Fiz um pedido no @iFood, não enviaram nada. Paguei no aplicativo e simplesmente NÃO CONSIGO CANCELAR, e pra variar, zero atendimento do ifood :D",2022-04-15 07:30:57+00:00,0,0,0,0
204,sarão,4492295787,"to morrendo de cólica, tive que pedir um remédio pelo ifood",2022-04-15 07:25:23+00:00,0,0,0,0
205,Vanessa,1240021971322241025,"@camayuszka E essa, hein

https://t.co/dZnyLPiWFu",2022-04-15 07:11:25+00:00,0,0,0,0
206,Hene Chen 🐼,189885589,fiz todo o pedido no iFood p não aceitar pix 😭😭😭😭😭,2022-04-15 07:07:06+00:00,0,0,0,0
207,Débora,1342700760,"a fatura do meu cartão é 500 reais de ifood, quem aguenta",2022-04-15 06:57:14+00:00,0,0,0,0
208,mirellinda,222649526,Juro que eu cometeria loucuras agora por qualquer coisa que o iFood me oferecesse,2022-04-15 06:56:23+00:00,0,0,0,0
209,🌊ia,793187319222263808,@iFood eu não recebi o lanche e quero o estorno do valor pago pelo App,2022-04-15 06:41:33+00:00,0,0,0,0
210,Rafael Luna,450225515,"@iFood eu pedi um lanche, fiquei horas esperando e não recebi. agora consta no App que o pedido foi finalizado. cansei de solicitar o cancelamento e nada. um verdadeiro absurdo!!!",2022-04-15 06:40:57+00:00,0,0,0,0
211,multiverso do luquinhas ✠,1446538103003430913,@tararuga1 Me manda um ifood então,2022-04-15 06:28:33+00:00,0,0,0,0
212,Ssff,1404846333962428428,"Cara, @iFood é um péssimo aplicativo.. com o pior suporte que já vi. Eu to puta até agr que meu pedido não chegou e não consigo cancelar e nem solicitar estorno",2022-04-15 06:27:53+00:00,0,0,0,0
